area_id,area_name,sex,age_group,year,calendar_quarter,art_current,art_current_adjusted,art_adjustment_factor,art_new,vl_tested_12mos,vl_suppressed_12mos
MWI_3_1_demo,Chitipa,both,Y000_014,2018,CY2018Q4,358,358,1,9,224,116
MWI_3_1_demo,Chitipa,both,Y000_014,2019,CY2019Q4,306,306,1,NA,172,120
MWI_3_1_demo,Chitipa,both,Y000_014,2020,CY2020Q4,317,317,1,NA,NA,NA
MWI_3_1_demo,Chitipa,both,Y000_014,2021,CY2021Q4,339,339,1,NA,NA,NA
MWI_3_1_demo,Chitipa,both,Y000_014,2022,CY2022Q4,355,355,1,NA,NA,NA
MWI_3_1_demo,Chitipa,both,Y000_014,2023,CY2023Q4,360,360,1,NA,NA,NA
MWI_3_1_demo,Chitipa,both,Y015_999,2011,CY2011Q4,1989,1989,1,144,NA,NA
MWI_3_1_demo,Chitipa,both,Y015_999,2012,CY2012Q4,2503,2503,1,118,NA,NA
MWI_3_1_demo,Chitipa,both,Y015_999,2013,CY2013Q4,3047,3047,1,148,NA,NA
MWI_3_1_demo,Chitipa,both,Y015_999,2014,CY2014Q4,3428,3428,1,137,NA,NA
MWI_3_1_demo,Chitipa,both,Y015_999,2015,CY2015Q4,4008,4008,1,145,NA,NA
MWI_3_1_demo,Chitipa,both,Y015_999,2016,CY2016Q4,4536,4536,1,140,431,371
MWI_3_1_demo,Chitipa,both,Y015_999,2017,CY2017Q4,4681,4681,1,158,314,293
MWI_3_1_demo,Chitipa,both,Y015_999,2018,CY2018Q4,5614,5614,1,137,3226,2875
MWI_3_1_demo,Chitipa,both,Y015_999,2019,CY2019Q4,4838,4790,0.99,NA,2848,2689
MWI_3_1_demo,Chitipa,both,Y015_999,2020,CY2020Q4,5063,4962,0.98,NA,NA,NA
MWI_3_1_demo,Chitipa,both,Y015_999,2021,CY2021Q4,5468,5304,0.97,NA,NA,NA
MWI_3_1_demo,Chitipa,both,Y015_999,2022,CY2022Q4,5790,5558,0.96,NA,NA,NA
MWI_3_1_demo,Chitipa,both,Y015_999,2023,CY2023Q4,5934,5637,0.95,NA,NA,NA
MWI_3_20_demo,Phalombe,both,Y000_014,2011,CY2011Q4,511,511,1,89,NA,NA
MWI_3_20_demo,Phalombe,both,Y000_014,2012,CY2012Q4,823,823,1,80,NA,NA
MWI_3_20_demo,Phalombe,both,Y000_014,2013,CY2013Q4,1082,1082,1,65,NA,NA
MWI_3_20_demo,Phalombe,both,Y000_014,2014,CY2014Q4,1234,1234,1,59,NA,NA
MWI_3_20_demo,Phalombe,both,Y000_014,2015,CY2015Q4,1413,1413,1,52,NA,NA
MWI_3_20_demo,Phalombe,both,Y000_014,2016,CY2016Q4,1579,1579,1,67,279,170
MWI_3_20_demo,Phalombe,both,Y000_014,2017,CY2017Q4,1773,1773,1,58,293,180
MWI_3_20_demo,Phalombe,both,Y000_014,2018,CY2018Q4,1976,1976,1,56,1624,904
MWI_3_20_demo,Phalombe,both,Y000_014,2019,CY2019Q4,2132,2132,1,NA,1918,1375
MWI_3_20_demo,Phalombe,both,Y000_014,2020,CY2020Q4,2138,2138,1,NA,NA,NA
MWI_3_20_demo,Phalombe,both,Y000_014,2021,CY2021Q4,2100,2100,1,NA,NA,NA
MWI_3_20_demo,Phalombe,both,Y000_014,2022,CY2022Q4,2125,2125,1,NA,NA,NA
MWI_3_20_demo,Phalombe,both,Y000_014,2023,CY2023Q4,2035,2035,1,NA,NA,NA
MWI_3_20_demo,Phalombe,both,Y015_999,2011,CY2011Q4,8003,8003,1,1397,NA,NA
MWI_3_20_demo,Phalombe,both,Y015_999,2012,CY2012Q4,12895,12895,1,1261,NA,NA
MWI_3_20_demo,Phalombe,both,Y015_999,2013,CY2013Q4,16944,16944,1,1018,NA,NA
MWI_3_20_demo,Phalombe,both,Y015_999,2014,CY2014Q4,19340,19340,1,918,NA,NA
MWI_3_20_demo,Phalombe,both,Y015_999,2015,CY2015Q4,22132,22132,1,811,NA,NA
MWI_3_20_demo,Phalombe,both,Y015_999,2016,CY2016Q4,24740,24740,1,1043,3609,3691
MWI_3_20_demo,Phalombe,both,Y015_999,2017,CY2017Q4,27775,27775,1,912,3120,2916
MWI_3_20_demo,Phalombe,both,Y015_999,2018,CY2018Q4,30962,30962,1,883,19084,17231
MWI_3_20_demo,Phalombe,both,Y015_999,2019,CY2019Q4,33736,33399,0.99,NA,21624,20933
MWI_3_20_demo,Phalombe,both,Y015_999,2020,CY2020Q4,34171,33488,0.98,NA,NA,NA
MWI_3_20_demo,Phalombe,both,Y015_999,2021,CY2021Q4,33910,32893,0.97,NA,NA,NA
MWI_3_20_demo,Phalombe,both,Y015_999,2022,CY2022Q4,34682,33295,0.96,NA,NA,NA
MWI_3_20_demo,Phalombe,both,Y015_999,2023,CY2023Q4,33563,31885,0.95,NA,NA,NA
MWI_3_21_demo,Mulanje,both,Y000_014,2011,CY2011Q4,875,875,1,133,NA,NA
MWI_3_21_demo,Mulanje,both,Y000_014,2012,CY2012Q4,1246,1246,1,96,NA,NA
MWI_3_21_demo,Mulanje,both,Y000_014,2013,CY2013Q4,1575,1575,1,113,NA,NA
MWI_3_21_demo,Mulanje,both,Y000_014,2014,CY2014Q4,2007,2007,1,110,NA,NA
MWI_3_21_demo,Mulanje,both,Y000_014,2015,CY2015Q4,2250,2250,1,81,NA,NA
MWI_3_21_demo,Mulanje,both,Y000_014,2016,CY2016Q4,2688,2688,1,120,376,197
MWI_3_21_demo,Mulanje,both,Y000_014,2017,CY2017Q4,2952,2952,1,96,448,268
MWI_3_21_demo,Mulanje,both,Y000_014,2018,CY2018Q4,3225,3225,1,97,1983,1197
MWI_3_21_demo,Mulanje,both,Y000_014,2019,CY2019Q4,3456,3456,1,NA,2018,1503
MWI_3_21_demo,Mulanje,both,Y000_014,2020,CY2020Q4,3476,3476,1,NA,NA,NA
MWI_3_21_demo,Mulanje,both,Y000_014,2021,CY2021Q4,3535,3535,1,NA,NA,NA
MWI_3_21_demo,Mulanje,both,Y000_014,2022,CY2022Q4,3612,3612,1,NA,NA,NA
MWI_3_21_demo,Mulanje,both,Y000_014,2023,CY2023Q4,3608,3608,1,NA,NA,NA
MWI_3_21_demo,Mulanje,both,Y015_999,2011,CY2011Q4,13710,13710,1,2083,NA,NA
MWI_3_21_demo,Mulanje,both,Y015_999,2012,CY2012Q4,19524,19524,1,1507,NA,NA
MWI_3_21_demo,Mulanje,both,Y015_999,2013,CY2013Q4,24680,24680,1,1776,NA,NA
MWI_3_21_demo,Mulanje,both,Y015_999,2014,CY2014Q4,31438,31438,1,1716,NA,NA
MWI_3_21_demo,Mulanje,both,Y015_999,2015,CY2015Q4,35244,35244,1,1269,NA,NA
MWI_3_21_demo,Mulanje,both,Y015_999,2016,CY2016Q4,42105,42105,1,1876,6016,4722
MWI_3_21_demo,Mulanje,both,Y015_999,2017,CY2017Q4,46244,46244,1,1511,5570,5256
MWI_3_21_demo,Mulanje,both,Y015_999,2018,CY2018Q4,50528,50528,1,1513,27216,25050
MWI_3_21_demo,Mulanje,both,Y015_999,2019,CY2019Q4,54695,54148,0.99,NA,34719,33486
MWI_3_21_demo,Mulanje,both,Y015_999,2020,CY2020Q4,55567,54456,0.98,NA,NA,NA
MWI_3_21_demo,Mulanje,both,Y015_999,2021,CY2021Q4,57096,55383,0.97,NA,NA,NA
MWI_3_21_demo,Mulanje,both,Y015_999,2022,CY2022Q4,58944,56586,0.96,NA,NA,NA
MWI_3_21_demo,Mulanje,both,Y015_999,2023,CY2023Q4,59502,56527,0.95,NA,NA,NA
MWI_3_22_demo,Neno,both,Y000_014,2011,CY2011Q4,245,245,1,21,NA,NA
MWI_3_22_demo,Neno,both,Y000_014,2012,CY2012Q4,306,306,1,15,NA,NA
MWI_3_22_demo,Neno,both,Y000_014,2013,CY2013Q4,351,351,1,12,NA,NA
MWI_3_22_demo,Neno,both,Y000_014,2014,CY2014Q4,395,395,1,14,NA,NA
MWI_3_22_demo,Neno,both,Y000_014,2015,CY2015Q4,424,424,1,15,NA,NA
MWI_3_22_demo,Neno,both,Y000_014,2016,CY2016Q4,459,459,1,15,60,33
MWI_3_22_demo,Neno,both,Y000_014,2017,CY2017Q4,486,486,1,11,44,25
MWI_3_22_demo,Neno,both,Y000_014,2018,CY2018Q4,501,501,1,10,277,184
MWI_3_22_demo,Neno,both,Y000_014,2019,CY2019Q4,513,513,1,NA,122,93
MWI_3_22_demo,Neno,both,Y000_014,2020,CY2020Q4,533,533,1,NA,NA,NA
MWI_3_22_demo,Neno,both,Y000_014,2021,CY2021Q4,540,540,1,NA,NA,NA
MWI_3_22_demo,Neno,both,Y000_014,2022,CY2022Q4,542,542,1,NA,NA,NA
MWI_3_22_demo,Neno,both,Y000_014,2023,CY2023Q4,539,539,1,NA,NA,NA
MWI_3_22_demo,Neno,both,Y015_999,2011,CY2011Q4,3835,3835,1,336,NA,NA
MWI_3_22_demo,Neno,both,Y015_999,2012,CY2012Q4,4790,4790,1,238,NA,NA
MWI_3_22_demo,Neno,both,Y015_999,2013,CY2013Q4,5494,5494,1,192,NA,NA
MWI_3_22_demo,Neno,both,Y015_999,2014,CY2014Q4,6188,6188,1,215,NA,NA
MWI_3_22_demo,Neno,both,Y015_999,2015,CY2015Q4,6650,6650,1,233,NA,NA
MWI_3_22_demo,Neno,both,Y015_999,2016,CY2016Q4,7192,7192,1,241,497,528
MWI_3_22_demo,Neno,both,Y015_999,2017,CY2017Q4,7621,7621,1,169,711,631
MWI_3_22_demo,Neno,both,Y015_999,2018,CY2018Q4,7853,7853,1,149,5594,5139
MWI_3_22_demo,Neno,both,Y015_999,2019,CY2019Q4,8110,8029,0.99,NA,3829,3643
MWI_3_22_demo,Neno,both,Y015_999,2020,CY2020Q4,8528,8357,0.98,NA,NA,NA
MWI_3_22_demo,Neno,both,Y015_999,2021,CY2021Q4,8716,8455,0.97,NA,NA,NA
MWI_3_22_demo,Neno,both,Y015_999,2022,CY2022Q4,8850,8496,0.96,NA,NA,NA
MWI_3_22_demo,Neno,both,Y015_999,2023,CY2023Q4,8891,8446,0.95,NA,NA,NA
MWI_3_23_demo,Blantyre,both,Y000_014,2011,CY2011Q4,2328,2328,1,215,NA,NA
MWI_3_23_demo,Blantyre,both,Y000_014,2012,CY2012Q4,2816,2816,1,165,NA,NA
MWI_3_23_demo,Blantyre,both,Y000_014,2013,CY2013Q4,3222,3222,1,167,NA,NA
MWI_3_23_demo,Blantyre,both,Y000_014,2014,CY2014Q4,3621,3621,1,189,NA,NA
MWI_3_23_demo,Blantyre,both,Y000_014,2015,CY2015Q4,4011,4011,1,182,NA,NA
MWI_3_23_demo,Blantyre,both,Y000_014,2016,CY2016Q4,4545,4545,1,224,489,368
MWI_3_23_demo,Blantyre,both,Y000_014,2017,CY2017Q4,4984,4984,1,215,760,493
MWI_3_23_demo,Blantyre,both,Y000_014,2018,CY2018Q4,5475,5475,1,274,3430,2246
MWI_3_23_demo,Blantyre,both,Y000_014,2019,CY2019Q4,5708,5708,1,NA,2436,1706
MWI_3_23_demo,Blantyre,both,Y000_014,2020,CY2020Q4,6075,6075,1,NA,NA,NA
MWI_3_23_demo,Blantyre,both,Y000_014,2021,CY2021Q4,6676,6676,1,NA,NA,NA
MWI_3_23_demo,Blantyre,both,Y000_014,2022,CY2022Q4,7251,7251,1,NA,NA,NA
MWI_3_23_demo,Blantyre,both,Y000_014,2023,CY2023Q4,7508,7508,1,NA,NA,NA
MWI_3_23_demo,Blantyre,both,Y015_999,2011,CY2011Q4,36473,36473,1,3371,NA,NA
MWI_3_23_demo,Blantyre,both,Y015_999,2012,CY2012Q4,44118,44118,1,2579,NA,NA
MWI_3_23_demo,Blantyre,both,Y015_999,2013,CY2013Q4,50472,50472,1,2606,NA,NA
MWI_3_23_demo,Blantyre,both,Y015_999,2014,CY2014Q4,56733,56733,1,2963,NA,NA
MWI_3_23_demo,Blantyre,both,Y015_999,2015,CY2015Q4,62850,62850,1,2859,NA,NA
MWI_3_23_demo,Blantyre,both,Y015_999,2016,CY2016Q4,71213,71213,1,3508,8231,6298
MWI_3_23_demo,Blantyre,both,Y015_999,2017,CY2017Q4,78082,78082,1,3377,9801,8968
MWI_3_23_demo,Blantyre,both,Y015_999,2018,CY2018Q4,85790,85790,1,4294,48961,44325
MWI_3_23_demo,Blantyre,both,Y015_999,2019,CY2019Q4,90320,89417,0.99,NA,39682,37197
MWI_3_23_demo,Blantyre,both,Y015_999,2020,CY2020Q4,97118,95176,0.98,NA,NA,NA
MWI_3_23_demo,Blantyre,both,Y015_999,2021,CY2021Q4,107828,104593,0.97,NA,NA,NA
MWI_3_23_demo,Blantyre,both,Y015_999,2022,CY2022Q4,118332,113599,0.96,NA,NA,NA
MWI_3_23_demo,Blantyre,both,Y015_999,2023,CY2023Q4,123811,117620,0.95,NA,NA,NA
MWI_3_24_demo,Mwanza,both,Y000_014,2011,CY2011Q4,170,170,1,11,NA,NA
MWI_3_24_demo,Mwanza,both,Y000_014,2012,CY2012Q4,198,198,1,8,NA,NA
MWI_3_24_demo,Mwanza,both,Y000_014,2013,CY2013Q4,219,219,1,11,NA,NA
MWI_3_24_demo,Mwanza,both,Y000_014,2014,CY2014Q4,243,243,1,13,NA,NA
MWI_3_24_demo,Mwanza,both,Y000_014,2015,CY2015Q4,270,270,1,11,NA,NA
MWI_3_24_demo,Mwanza,both,Y000_014,2016,CY2016Q4,311,311,1,17,61,31
MWI_3_24_demo,Mwanza,both,Y000_014,2017,CY2017Q4,339,339,1,12,47,19
MWI_3_24_demo,Mwanza,both,Y000_014,2018,CY2018Q4,362,362,1,12,245,148
MWI_3_24_demo,Mwanza,both,Y000_014,2019,CY2019Q4,384,384,1,NA,231,160
MWI_3_24_demo,Mwanza,both,Y000_014,2020,CY2020Q4,402,402,1,NA,NA,NA
MWI_3_24_demo,Mwanza,both,Y000_014,2021,CY2021Q4,435,435,1,NA,NA,NA
MWI_3_24_demo,Mwanza,both,Y000_014,2022,CY2022Q4,465,465,1,NA,NA,NA
MWI_3_24_demo,Mwanza,both,Y000_014,2023,CY2023Q4,466,466,1,NA,NA,NA
MWI_3_24_demo,Mwanza,both,Y015_999,2011,CY2011Q4,2661,2661,1,180,NA,NA
MWI_3_24_demo,Mwanza,both,Y015_999,2012,CY2012Q4,3100,3100,1,123,NA,NA
MWI_3_24_demo,Mwanza,both,Y015_999,2013,CY2013Q4,3439,3439,1,180,NA,NA
MWI_3_24_demo,Mwanza,both,Y015_999,2014,CY2014Q4,3813,3813,1,201,NA,NA
MWI_3_24_demo,Mwanza,both,Y015_999,2015,CY2015Q4,4234,4234,1,171,NA,NA
MWI_3_24_demo,Mwanza,both,Y015_999,2016,CY2016Q4,4870,4870,1,270,792,581
MWI_3_24_demo,Mwanza,both,Y015_999,2017,CY2017Q4,5307,5307,1,186,754,692
MWI_3_24_demo,Mwanza,both,Y015_999,2018,CY2018Q4,5671,5671,1,189,2911,2648
MWI_3_24_demo,Mwanza,both,Y015_999,2019,CY2019Q4,6084,6023,0.99,NA,3688,3502
MWI_3_24_demo,Mwanza,both,Y015_999,2020,CY2020Q4,6427,6298,0.98,NA,NA,NA
MWI_3_24_demo,Mwanza,both,Y015_999,2021,CY2021Q4,7028,6817,0.97,NA,NA,NA
MWI_3_24_demo,Mwanza,both,Y015_999,2022,CY2022Q4,7594,7290,0.96,NA,NA,NA
MWI_3_24_demo,Mwanza,both,Y015_999,2023,CY2023Q4,7678,7294,0.95,NA,NA,NA
MWI_3_25_demo,Chiradzulu,both,Y000_014,2011,CY2011Q4,1471,1471,1,164,NA,NA
MWI_3_25_demo,Chiradzulu,both,Y000_014,2012,CY2012Q4,1706,1706,1,62,NA,NA
MWI_3_25_demo,Chiradzulu,both,Y000_014,2013,CY2013Q4,1533,1533,1,62,NA,NA
MWI_3_25_demo,Chiradzulu,both,Y000_014,2014,CY2014Q4,2013,2013,1,67,NA,NA
MWI_3_25_demo,Chiradzulu,both,Y000_014,2015,CY2015Q4,2062,2062,1,56,NA,NA
MWI_3_25_demo,Chiradzulu,both,Y000_014,2016,CY2016Q4,2234,2234,1,61,48,22
MWI_3_25_demo,Chiradzulu,both,Y000_014,2017,CY2017Q4,2335,2335,1,54,66,43
MWI_3_25_demo,Chiradzulu,both,Y000_014,2018,CY2018Q4,2374,2374,1,44,245,147
MWI_3_25_demo,Chiradzulu,both,Y000_014,2019,CY2019Q4,2447,2447,1,NA,687,559
MWI_3_25_demo,Chiradzulu,both,Y000_014,2020,CY2020Q4,2499,2499,1,NA,NA,NA
MWI_3_25_demo,Chiradzulu,both,Y000_014,2021,CY2021Q4,2603,2603,1,NA,NA,NA
MWI_3_25_demo,Chiradzulu,both,Y000_014,2022,CY2022Q4,2667,2667,1,NA,NA,NA
MWI_3_25_demo,Chiradzulu,both,Y000_014,2023,CY2023Q4,2738,2738,1,NA,NA,NA
MWI_3_25_demo,Chiradzulu,both,Y015_999,2011,CY2011Q4,23052,23052,1,2563,NA,NA
MWI_3_25_demo,Chiradzulu,both,Y015_999,2012,CY2012Q4,26723,26723,1,971,NA,NA
MWI_3_25_demo,Chiradzulu,both,Y015_999,2013,CY2013Q4,24016,24016,1,974,NA,NA
MWI_3_25_demo,Chiradzulu,both,Y015_999,2014,CY2014Q4,31535,31535,1,1043,NA,NA
MWI_3_25_demo,Chiradzulu,both,Y015_999,2015,CY2015Q4,32297,32297,1,884,NA,NA
MWI_3_25_demo,Chiradzulu,both,Y015_999,2016,CY2016Q4,35001,35001,1,949,2346,1950
MWI_3_25_demo,Chiradzulu,both,Y015_999,2017,CY2017Q4,36584,36584,1,839,4737,4530
MWI_3_25_demo,Chiradzulu,both,Y015_999,2018,CY2018Q4,37194,37194,1,695,23423,21932
MWI_3_25_demo,Chiradzulu,both,Y015_999,2019,CY2019Q4,38718,38331,0.99,NA,18061,17162
MWI_3_25_demo,Chiradzulu,both,Y015_999,2020,CY2020Q4,39948,39149,0.98,NA,NA,NA
MWI_3_25_demo,Chiradzulu,both,Y015_999,2021,CY2021Q4,42045,40784,0.97,NA,NA,NA
MWI_3_25_demo,Chiradzulu,both,Y015_999,2022,CY2022Q4,43527,41786,0.96,NA,NA,NA
MWI_3_25_demo,Chiradzulu,both,Y015_999,2023,CY2023Q4,45157,42899,0.95,NA,NA,NA
MWI_3_26_demo,Thyolo,both,Y000_014,2011,CY2011Q4,1471,1471,1,193,NA,NA
MWI_3_26_demo,Thyolo,both,Y000_014,2012,CY2012Q4,1896,1896,1,104,NA,NA
MWI_3_26_demo,Thyolo,both,Y000_014,2013,CY2013Q4,2209,2209,1,78,NA,NA
MWI_3_26_demo,Thyolo,both,Y000_014,2014,CY2014Q4,2403,2403,1,78,NA,NA
MWI_3_26_demo,Thyolo,both,Y000_014,2015,CY2015Q4,2594,2594,1,75,NA,NA
MWI_3_26_demo,Thyolo,both,Y000_014,2016,CY2016Q4,2890,2890,1,102,385,190
MWI_3_26_demo,Thyolo,both,Y000_014,2017,CY2017Q4,3060,3060,1,78,512,318
MWI_3_26_demo,Thyolo,both,Y000_014,2018,CY2018Q4,3233,3233,1,84,2311,1325
MWI_3_26_demo,Thyolo,both,Y000_014,2019,CY2019Q4,3444,3444,1,NA,2114,1547
MWI_3_26_demo,Thyolo,both,Y000_014,2020,CY2020Q4,3405,3405,1,NA,NA,NA
MWI_3_26_demo,Thyolo,both,Y000_014,2021,CY2021Q4,3540,3540,1,NA,NA,NA
MWI_3_26_demo,Thyolo,both,Y000_014,2022,CY2022Q4,3588,3588,1,NA,NA,NA
MWI_3_26_demo,Thyolo,both,Y000_014,2023,CY2023Q4,3631,3631,1,NA,NA,NA
MWI_3_26_demo,Thyolo,both,Y015_999,2011,CY2011Q4,23044,23044,1,3022,NA,NA
MWI_3_26_demo,Thyolo,both,Y015_999,2012,CY2012Q4,29696,29696,1,1622,NA,NA
MWI_3_26_demo,Thyolo,both,Y015_999,2013,CY2013Q4,34605,34605,1,1225,NA,NA
MWI_3_26_demo,Thyolo,both,Y015_999,2014,CY2014Q4,37646,37646,1,1230,NA,NA
MWI_3_26_demo,Thyolo,both,Y015_999,2015,CY2015Q4,40646,40646,1,1168,NA,NA
MWI_3_26_demo,Thyolo,both,Y015_999,2016,CY2016Q4,45269,45269,1,1598,4558,3590
MWI_3_26_demo,Thyolo,both,Y015_999,2017,CY2017Q4,47940,47940,1,1230,6635,6296
MWI_3_26_demo,Thyolo,both,Y015_999,2018,CY2018Q4,50654,50654,1,1320,32049,29136
MWI_3_26_demo,Thyolo,both,Y015_999,2019,CY2019Q4,54499,53954,0.99,NA,36173,34827
MWI_3_26_demo,Thyolo,both,Y015_999,2020,CY2020Q4,54433,53344,0.98,NA,NA,NA
MWI_3_26_demo,Thyolo,both,Y015_999,2021,CY2021Q4,57182,55467,0.97,NA,NA,NA
MWI_3_26_demo,Thyolo,both,Y015_999,2022,CY2022Q4,58546,56204,0.96,NA,NA,NA
MWI_3_26_demo,Thyolo,both,Y015_999,2023,CY2023Q4,59880,56886,0.95,NA,NA,NA
MWI_3_27_demo,Chikwawa,both,Y000_014,2011,CY2011Q4,591,591,1,62,NA,NA
MWI_3_27_demo,Chikwawa,both,Y000_014,2012,CY2012Q4,781,781,1,55,NA,NA
MWI_3_27_demo,Chikwawa,both,Y000_014,2013,CY2013Q4,908,908,1,42,NA,NA
MWI_3_27_demo,Chikwawa,both,Y000_014,2014,CY2014Q4,1066,1066,1,68,NA,NA
MWI_3_27_demo,Chikwawa,both,Y000_014,2015,CY2015Q4,1176,1176,1,55,NA,NA
MWI_3_27_demo,Chikwawa,both,Y000_014,2016,CY2016Q4,1380,1380,1,68,300,92
MWI_3_27_demo,Chikwawa,both,Y000_014,2017,CY2017Q4,1531,1531,1,73,242,99
MWI_3_27_demo,Chikwawa,both,Y000_014,2018,CY2018Q4,1719,1719,1,78,1610,819
MWI_3_27_demo,Chikwawa,both,Y000_014,2019,CY2019Q4,1671,1671,1,NA,1446,986
MWI_3_27_demo,Chikwawa,both,Y000_014,2020,CY2020Q4,1871,1871,1,NA,NA,NA
MWI_3_27_demo,Chikwawa,both,Y000_014,2021,CY2021Q4,1896,1896,1,NA,NA,NA
MWI_3_27_demo,Chikwawa,both,Y000_014,2022,CY2022Q4,1937,1937,1,NA,NA,NA
MWI_3_27_demo,Chikwawa,both,Y000_014,2023,CY2023Q4,2007,2007,1,NA,NA,NA
MWI_3_27_demo,Chikwawa,both,Y015_999,2011,CY2011Q4,9253,9253,1,970,NA,NA
MWI_3_27_demo,Chikwawa,both,Y015_999,2012,CY2012Q4,12239,12239,1,859,NA,NA
MWI_3_27_demo,Chikwawa,both,Y015_999,2013,CY2013Q4,14223,14223,1,664,NA,NA
MWI_3_27_demo,Chikwawa,both,Y015_999,2014,CY2014Q4,16706,16706,1,1059,NA,NA
MWI_3_27_demo,Chikwawa,both,Y015_999,2015,CY2015Q4,18416,18416,1,859,NA,NA
MWI_3_27_demo,Chikwawa,both,Y015_999,2016,CY2016Q4,21614,21614,1,1058,2777,2050
MWI_3_27_demo,Chikwawa,both,Y015_999,2017,CY2017Q4,23981,23981,1,1136,2442,2069
MWI_3_27_demo,Chikwawa,both,Y015_999,2018,CY2018Q4,26924,26924,1,1214,20640,18547
MWI_3_27_demo,Chikwawa,both,Y015_999,2019,CY2019Q4,26444,26180,0.99,NA,20425,19166
MWI_3_27_demo,Chikwawa,both,Y015_999,2020,CY2020Q4,29912,29314,0.98,NA,NA,NA
MWI_3_27_demo,Chikwawa,both,Y015_999,2021,CY2021Q4,30626,29707,0.97,NA,NA,NA
MWI_3_27_demo,Chikwawa,both,Y015_999,2022,CY2022Q4,31617,30352,0.96,NA,NA,NA
MWI_3_27_demo,Chikwawa,both,Y015_999,2023,CY2023Q4,33095,31440,0.95,NA,NA,NA
MWI_3_28_demo,Nsanje,both,Y000_014,2011,CY2011Q4,450,450,1,62,NA,NA
MWI_3_28_demo,Nsanje,both,Y000_014,2012,CY2012Q4,584,584,1,46,NA,NA
MWI_3_28_demo,Nsanje,both,Y000_014,2013,CY2013Q4,714,714,1,48,NA,NA
MWI_3_28_demo,Nsanje,both,Y000_014,2014,CY2014Q4,824,824,1,44,NA,NA
MWI_3_28_demo,Nsanje,both,Y000_014,2015,CY2015Q4,945,945,1,45,NA,NA
MWI_3_28_demo,Nsanje,both,Y000_014,2016,CY2016Q4,1038,1038,1,60,183,85
MWI_3_28_demo,Nsanje,both,Y000_014,2017,CY2017Q4,1203,1203,1,48,215,90
MWI_3_28_demo,Nsanje,both,Y000_014,2018,CY2018Q4,1288,1288,1,48,1280,640
MWI_3_28_demo,Nsanje,both,Y000_014,2019,CY2019Q4,1259,1259,1,NA,1201,790
MWI_3_28_demo,Nsanje,both,Y000_014,2020,CY2020Q4,1384,1384,1,NA,NA,NA
MWI_3_28_demo,Nsanje,both,Y000_014,2021,CY2021Q4,1430,1430,1,NA,NA,NA
MWI_3_28_demo,Nsanje,both,Y000_014,2022,CY2022Q4,1473,1473,1,NA,NA,NA
MWI_3_28_demo,Nsanje,both,Y000_014,2023,CY2023Q4,1444,1444,1,NA,NA,NA
MWI_3_28_demo,Nsanje,both,Y015_999,2011,CY2011Q4,7058,7058,1,969,NA,NA
MWI_3_28_demo,Nsanje,both,Y015_999,2012,CY2012Q4,9142,9142,1,728,NA,NA
MWI_3_28_demo,Nsanje,both,Y015_999,2013,CY2013Q4,11183,11183,1,759,NA,NA
MWI_3_28_demo,Nsanje,both,Y015_999,2014,CY2014Q4,12905,12905,1,693,NA,NA
MWI_3_28_demo,Nsanje,both,Y015_999,2015,CY2015Q4,14809,14809,1,706,NA,NA
MWI_3_28_demo,Nsanje,both,Y015_999,2016,CY2016Q4,16269,16269,1,934,2249,1664
MWI_3_28_demo,Nsanje,both,Y015_999,2017,CY2017Q4,18846,18846,1,749,1814,1520
MWI_3_28_demo,Nsanje,both,Y015_999,2018,CY2018Q4,20186,20186,1,748,15136,13634
MWI_3_28_demo,Nsanje,both,Y015_999,2019,CY2019Q4,19918,19719,0.99,NA,16358,15389
MWI_3_28_demo,Nsanje,both,Y015_999,2020,CY2020Q4,22124,21682,0.98,NA,NA,NA
MWI_3_28_demo,Nsanje,both,Y015_999,2021,CY2021Q4,23094,22401,0.97,NA,NA,NA
MWI_3_28_demo,Nsanje,both,Y015_999,2022,CY2022Q4,24046,23084,0.96,NA,NA,NA
MWI_3_28_demo,Nsanje,both,Y015_999,2023,CY2023Q4,23819,22628,0.95,NA,NA,NA
MWI_3_2_demo,Karonga,both,Y000_014,2011,CY2011Q4,340,340,1,29,NA,NA
MWI_3_2_demo,Karonga,both,Y000_014,2012,CY2012Q4,460,460,1,29,NA,NA
MWI_3_2_demo,Karonga,both,Y000_014,2013,CY2013Q4,523,523,1,21,NA,NA
MWI_3_2_demo,Karonga,both,Y000_014,2014,CY2014Q4,571,571,1,27,NA,NA
MWI_3_2_demo,Karonga,both,Y000_014,2015,CY2015Q4,627,627,1,29,NA,NA
MWI_3_2_demo,Karonga,both,Y000_014,2016,CY2016Q4,726,726,1,30,97,69
MWI_3_2_demo,Karonga,both,Y000_014,2017,CY2017Q4,756,756,1,30,131,84
MWI_3_2_demo,Karonga,both,Y000_014,2018,CY2018Q4,824,824,1,28,676,379
MWI_3_2_demo,Karonga,both,Y000_014,2019,CY2019Q4,871,871,1,NA,591,434
MWI_3_2_demo,Karonga,both,Y000_014,2020,CY2020Q4,895,895,1,NA,NA,NA
MWI_3_2_demo,Karonga,both,Y000_014,2021,CY2021Q4,919,919,1,NA,NA,NA
MWI_3_2_demo,Karonga,both,Y000_014,2022,CY2022Q4,951,951,1,NA,NA,NA
MWI_3_2_demo,Karonga,both,Y000_014,2023,CY2023Q4,979,979,1,NA,NA,NA
